Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Revelation","Watchtower Main > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106492249/the-revelation,3.2,-1,Sport,"5.11b/c PG13",1,40,40.61349,-111.77922
"Dark Rose","Watchtower Main > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106492239/dark-rose,2.9,-1,Sport,5.11+,1,40,40.61349,-111.77922
"Drunk Punk Oi","Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106007041/drunk-punk-oi,3.1,-1,Sport,5.11b/c,1,90,40.61312,-111.7789
"Total Ramon","Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106014032/total-ramon,2.6,-1,"Trad, Sport","5.11c PG13",1,50,40.61312,-111.7789
"Scratchin' for the Loomer","Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106014036/scratchin-for-the-loomer,2.7,-1,Sport,5.12a,1,50,40.61312,-111.7789
Condor,"Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106244364/condor,2.8,-1,Sport,5.12a,1,80,40.61312,-111.7789
"Two-Bit Grit","Diminutive Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106425138/two-bit-grit,2.0,-1,"Trad, Sport",5.11b/c,1,35,40.61354,-111.77799
"The Angry Inch","Diminutive Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106159097/the-angry-inch,2.5,-1,"Trad, Sport",5.11c/d,1,45,40.61354,-111.77799
"Concrete Jungle","Tower Of Babel > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105742136/concrete-jungle,3.5,-1,Sport,5.11c,1,,40.61283,-111.77872
Fuego,"Tower Of Babel > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105742133/fuego,3.8,-1,Sport,5.12a,1,,40.61283,-111.77872
"One With the Rock","Iron Curtain Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740888/one-with-the-rock,2.6,-1,Sport,5.11c,1,80,40.71014,-111.79345
"Jazz the Glass","Riptide Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107909192/jazz-the-glass,2.0,-1,Sport,5.11+,1,75,40.71056,-111.79218
Astroprojection,"Riptide Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740891/astroprojection,3.1,-1,"Trad, Sport, TR",5.11d,1,80,40.71056,-111.79218
"Rome In a Day","Twilight Buttress > Big Willow Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106841320/rome-in-a-day,3.3,-1,Sport,5.12a,1,40,40.53601,-111.80204
"Vagrant Circle","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108223878/vagrant-circle,2.3,-1,Sport,5.11d,1,50,40.66905,-111.76072
"Half Cab","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109233655/half-cab,2.8,-1,Sport,5.12a/b,1,80,40.66905,-111.76072
Esteban,"Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612757/esteban,2.5,-1,Sport,5.12a,1,120,40.7033,-111.787
"Bastard Sword","L.A.R.P wall > Dragon Tail Ridge > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113048398/bastard-sword,3.0,-1,Sport,5.11b/c,1,50,40.70386,-111.78168
"Like Sedona, Like Windwalker","Church Fork Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612448/like-sedona-like-windwalker,2.2,-1,Sport,5.11+,1,50,40.7047,-111.7438
"Blastoid Variant","Church Fork Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612479/blastoid-variant,1.5,-1,Sport,5.11c/d,1,50,40.7047,-111.7438
Neuro-Deficits,"Grandeur Slander Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105889799/neuro-deficits,2.0,-1,Sport,5.11c,1,80,40.7038,-111.7451
QuickJug,"Jug Haul Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113476962/quickjug,2.3,-1,Sport,5.11c,1,40,40.69257,-111.763
"Bat Slab","Shoreline Crag > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107534202/bat-slab,2.0,-1,Sport,5.11c,1,40,40.8015,-111.8733
Ashore,"Shoreline Crag > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107534192/ashore,1.8,-1,Sport,5.11d,1,35,40.8015,-111.8733
"Big Boss Groove","Shoreline Crag > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107561302/big-boss-groove,2.5,-1,Sport,5.11d,1,40,40.8015,-111.8733
"The Tide","Shoreline Crag > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118829217/the-tide,2.0,-1,Sport,5.11d,1,43,40.8015,-111.8733
"Lands End","Shoreline Crag > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107526418/lands-end,2.7,-1,Sport,5.12a,1,35,40.8015,-111.8733
"Blade Runner","The Diamond > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105795432/blade-runner,2.6,-1,"Trad, Sport","5.11c X",1,,41.23676,-111.91825
"The Pull Zone","The Ice Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110258893/the-pull-zone,1.2,-1,Sport,5.11+,1,50,41.2375,-111.91749
"Punchcard Bullshit","The Ice Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108200352/punchcard-bullshit,0.8,-1,Sport,5.11d,1,40,41.2375,-111.91749
Shocker,"Killer Crag > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118812691/shocker,3.0,-1,Sport,5.11c,1,60,41.24689,-111.88375
"Sweet Tart","Killer Crag > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118812585/sweet-tart,3.0,-1,Sport,5.11d,1,35,41.24689,-111.88375
"Scared Boy","Killer Crag > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118812624/scared-boy,3.3,-1,Sport,5.12a,1,45,41.24689,-111.88375
"Pocket Loverboy","Asbury Park > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107062101/pocket-loverboy,1.9,-1,Sport,5.11c,1,,41.2217,-111.9236
Badlands,"Asbury Park > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107062066/badlands,2.4,-1,Sport,5.12a,1,60,41.2217,-111.9236
Jungleland,"Asbury Park > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107062087/jungleland,1.8,-1,Sport,5.12a,1,55,41.2217,-111.9236
"Rattlesnake Speedway","Gangsta' Ledge > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107222792/rattlesnake-speedway,3.0,-1,Sport,5.12a,1,70,41.2226,-111.92461
UPL,"The Basement > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107062446/upl,3.0,-1,Sport,5.11d,1,,41.2217,-111.9236
"Occam's Razor","The Basement > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123159479/occams-razor,1.0,-1,Sport,5.12a,1,30,41.2217,-111.9236
"Maria's Bed","Asbury South > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107245066/marias-bed,2.0,-1,Sport,5.11d,1,60,41.2217,-111.9236
"Little Early-Pearly","Asbury South > Asbury Park > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107253299/little-early-pearly,1.0,-1,Sport,5.12-,1,50,41.2217,-111.9236
"Hype Dependent","Utahnics Wall > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107062015/hype-dependent,2.4,-1,Sport,5.12a,1,40,41.21824,-111.92342
"Lickety Split","Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108028797/lickety-split,2.4,-1,Sport,5.11c,1,60,41.2194,-111.924
"Phat Abbot","Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108034091/phat-abbot,1.8,-1,Sport,5.11c,1,50,41.2194,-111.924
Rocketsauce,"Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106317288/rocketsauce,3.6,-1,Sport,5.11c,1,95,41.2194,-111.924
Explosivo,"Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115364655/explosivo,3.2,-1,Sport,5.11d,1,,41.2194,-111.924
Rockprodigy,"Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115367162/rockprodigy,3.0,-1,Sport,5.12a,1,,41.2194,-111.924
"Goodbye Blue Monday","Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106418946/goodbye-blue-monday,3.4,-1,Sport,5.12a,1,60,41.2194,-111.924
"Mercury Topaz","Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108034142/mercury-topaz,2.4,-1,Sport,5.12a,1,60,41.2194,-111.924
"Collateral Damage","The Tangerine > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105932577/collateral-damage,2.6,-1,Sport,5.11c,1,75,41.2217,-111.9236
"Face of Time","Alcove / BNF Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108404274/face-of-time,2.4,-1,Sport,5.11c,1,90,41.22151,-111.9242
"Take Care of Her","Graffiti Cave > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113139033/take-care-of-her,2.6,-1,"Sport, Mixed","5.11b/c M7",1,60,41.22693,-111.9257
MIA,"Graffiti Cave > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113139011/mia,3.0,-1,"Sport, Mixed","5.11+ M8-",1,60,41.22693,-111.9257
"Cleft Lip","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106743383/cleft-lip,2.6,-1,Sport,5.11c,1,35,41.24972,-111.93404
"Vile of Crack","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106030690/vile-of-crack,2.9,-1,Sport,5.11d,1,30,41.24972,-111.93404
"Edge of Madness","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106569565/edge-of-madness,2.3,-1,"Sport, TR",5.11d,1,40,41.24972,-111.93404
Golden,"9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111743339/golden,2.5,-1,Sport,"5.11d R",1,,41.24972,-111.93404
Tequila,"9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110447614/tequila,2.9,-1,Sport,5.12a,1,30,41.24972,-111.93404
"9th ST Sampler","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119366253/9th-st-sampler,2.8,-1,Sport,"5.12a PG13",2,160,41.24972,-111.93404
"Jump Start","Nature Center Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119849044/jump-start,1.0,-1,Sport,5.11c,1,40,41.28876,-111.9531
"Couch Surfing","Nature Center Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115367232/couch-surfing,1.0,-1,Sport,5.12a,1,,41.28876,-111.9531
"White Trash","Nature Center Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119849092/white-trash,3.0,-1,Sport,5.12a,1,45,41.28876,-111.9531
"Frontal Lobotomy","The Brain > Madison Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108320269/frontal-lobotomy,2.7,-1,Sport,5.11c/d,1,50,41.27599,-111.94424
"Hair Dogs","Hair Dog Wall > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112043715/hair-dogs,1.0,-1,Sport,5.12a,1,30,41.31787,-111.56873
"Don't Tread On Me","Serendipity Wall > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111959798/dont-tread-on-me,3.4,-1,Sport,5.12a,1,65,41.33233,-111.55249
"In Harm's Way","Serendipity Wall > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112162113/in-harms-way,2.5,-1,Sport,5.12a/b,1,60,41.33233,-111.55249
"The River Styx","Gateway to the Underworld > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121658365/the-river-styx,3.0,-1,Sport,5.11b/c,1,45,41.32259,-111.54986
"Paved with Good Intentions","Gateway to the Underworld > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121658389/paved-with-good-intentions,4.0,-1,Sport,5.11d,1,45,41.32259,-111.54986
"Red Alert for Humanity","The Alcove > Causey Reservoir > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121658456/red-alert-for-humanity,4.0,-1,Sport,5.11d,1,70,41.32182,-111.55245
"Quentin Quarantino","Tracy's Tower North > Tracy's Towers > Farmington > Davis County > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118714557/quentin-quarantino,3.5,-1,"Sport, TR",5.11c,1,40,40.98094,-111.87086
"The Pansy","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106516927/the-pansy,1.9,-1,Sport,5.11b/c,1,,41.78063,-111.64374
"Chromosome X","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112104872/chromosome-x,-1.0,-1,Sport,5.11c/d,1,40,41.78063,-111.64374
"Chromosone Y","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112104944/chromosone-y,1.0,-1,Sport,5.11c/d,1,40,41.78063,-111.64374
"Cling or Swing","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106707726/cling-or-swing,3.2,-1,Sport,5.11d,1,50,41.78063,-111.64374
"Limestone Cowboy","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105869709/limestone-cowboy,3.5,-1,Sport,5.12a,1,70,41.78063,-111.64374
Not,"Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106819362/not,2.8,-1,Sport,5.12a,1,60,41.78063,-111.64374
"Beef Dinno","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123096133/beef-dinno,3.2,-1,Sport,5.12a,1,85,41.78063,-111.64374
"Illusions Extension 2","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107833371/illusions-extension-2,2.0,-1,Sport,5.12a/b,1,90,41.78063,-111.64374
"Black Knight","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107835078/black-knight,2.0,-1,Sport,5.12a/b,1,45,41.78063,-111.64374
"Conventional Arms","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106674133/conventional-arms,2.9,-1,Sport,5.11b/c,1,80,41.79951,-111.63754
"Stormin' Norman","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106674153/stormin-norman,2.8,-1,Sport,5.11c,1,80,41.79951,-111.63754
"Finger Fire","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106813632/finger-fire,2.4,-1,Sport,5.11c,1,80,41.79951,-111.63754
"The Abscess","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106834208/the-abscess,3.0,-1,Sport,5.11c,1,60,41.79951,-111.63754
"Pig in a Python","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107741208/pig-in-a-python,2.2,-1,Sport,5.11c,1,80,41.79951,-111.63754
"Nuclear Fallout","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106834232/nuclear-fallout,2.2,-1,Sport,5.11d,1,80,41.79951,-111.63754
"Spin doctor","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114588432/spin-doctor,2.2,-1,Sport,5.11d,1,45,41.79951,-111.63754
"Heat Miser","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106554917/heat-miser,3.3,-1,Sport,5.12a,1,,41.79951,-111.63754
"Spanner in the Works","Monkey Wrench Buttress > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106018116/spanner-in-the-works,1.8,-1,Sport,"5.11d PG13",1,30,41.7442,-111.7575
